timestamp,open,high,low,close,Volume
1970-01-01 00:00:01.746067500+00:00,2.07261,2.07414,2.07248,2.07406,716
1970-01-01 00:00:01.746067800+00:00,2.07406,2.07434,2.07374,2.07401,685
1970-01-01 00:00:01.746068100+00:00,2.07401,2.07414,2.07373,2.0738600000000003,446
1970-01-01 00:00:01.746068400+00:00,2.0738600000000003,2.07473,2.07385,2.0746,1486
1970-01-01 00:00:01.746068700+00:00,2.0746,2.07565,2.07405,2.07565,1149
1970-01-01 00:00:01.746069+00:00,2.07565,2.07597,2.0750800000000003,2.07552,975
1970-01-01 00:00:01.746069300+00:00,2.07552,2.07561,2.07483,2.0752,685
1970-01-01 00:00:01.746069600+00:00,2.0752,2.07554,2.07501,2.07533,640
1970-01-01 00:00:01.746069900+00:00,2.07533,2.0756900000000003,2.07486,2.07524,704
1970-01-01 00:00:01.746070200+00:00,2.07524,2.07606,2.07507,2.0758300000000003,726
1970-01-01 00:00:01.746070500+00:00,2.0758300000000003,2.07592,2.07441,2.07459,875
1970-01-01 00:00:01.746070800+00:00,2.07459,2.07577,2.07458,2.07556,846
1970-01-01 00:00:01.746071100+00:00,2.07556,2.07564,2.07463,2.07513,583
1970-01-01 00:00:01.746071400+00:00,2.07513,2.0754,2.07493,2.07512,623
1970-01-01 00:00:01.746071700+00:00,2.07512,2.07581,2.07483,2.07577,622
1970-01-01 00:00:01.746072+00:00,2.07577,2.076,2.07528,2.07591,880
1970-01-01 00:00:01.746072300+00:00,2.07591,2.07634,2.0758,2.07602,536
1970-01-01 00:00:01.746072600+00:00,2.07602,2.07631,2.0758,2.07617,728
1970-01-01 00:00:01.746072900+00:00,2.07617,2.07677,2.07617,2.07645,620
1970-01-01 00:00:01.746073200+00:00,2.07645,2.07811,2.07645,2.07795,1047
1970-01-01 00:00:01.746073500+00:00,2.07795,2.0782000000000003,2.0776600000000003,2.07788,721
1970-01-01 00:00:01.746073800+00:00,2.07788,2.07812,2.07692,2.07708,531
1970-01-01 00:00:01.746074100+00:00,2.07708,2.07763,2.07672,2.0768,696
1970-01-01 00:00:01.746074400+00:00,2.0768,2.07735,2.07651,2.07678,594
1970-01-01 00:00:01.746074700+00:00,2.07678,2.07712,2.07657,2.0769,528
1970-01-01 00:00:01.746075+00:00,2.0769,2.07741,2.0769,2.07714,658
1970-01-01 00:00:01.746075300+00:00,2.07714,2.0773,2.07655,2.07658,523
1970-01-01 00:00:01.746075600+00:00,2.07658,2.07663,2.07551,2.07582,690
1970-01-01 00:00:01.746075900+00:00,2.07582,2.07636,2.0757600000000003,2.07628,451
1970-01-01 00:00:01.746076200+00:00,2.07628,2.07629,2.07544,2.07591,522
1970-01-01 00:00:01.746076500+00:00,2.07591,2.0767100000000003,2.07568,2.0764400000000003,757
1970-01-01 00:00:01.746076800+00:00,2.0764400000000003,2.0778600000000003,2.0764,2.0775900000000003,1139
1970-01-01 00:00:01.746077100+00:00,2.0775900000000003,2.07805,2.0770500000000003,2.07758,1138
1970-01-01 00:00:01.746077400+00:00,2.07758,2.07809,2.07699,2.07716,859
1970-01-01 00:00:01.746077700+00:00,2.07716,2.07727,2.07665,2.0770500000000003,723
1970-01-01 00:00:01.746078+00:00,2.0770500000000003,2.0778600000000003,2.07676,2.0778600000000003,638
1970-01-01 00:00:01.746078300+00:00,2.0778600000000003,2.07856,2.0778600000000003,2.0784,513
1970-01-01 00:00:01.746078600+00:00,2.0784,2.07909,2.07826,2.07872,681
1970-01-01 00:00:01.746078900+00:00,2.07872,2.079,2.07824,2.07834,967
1970-01-01 00:00:01.746079200+00:00,2.07834,2.0787,2.07789,2.07842,1103
1970-01-01 00:00:01.746079500+00:00,2.07842,2.07843,2.07745,2.0776,810
1970-01-01 00:00:01.746079800+00:00,2.0776,2.07797,2.07712,2.07764,944
1970-01-01 00:00:01.746080100+00:00,2.07764,2.07789,2.07688,2.07718,711
1970-01-01 00:00:01.746080400+00:00,2.07718,2.07818,2.07713,2.07733,835
1970-01-01 00:00:01.746080700+00:00,2.07733,2.0777,2.07666,2.07684,711
1970-01-01 00:00:01.746081+00:00,2.07684,2.07816,2.0768,2.07778,1092
1970-01-01 00:00:01.746081300+00:00,2.07778,2.07832,2.07777,2.078,789
1970-01-01 00:00:01.746081600+00:00,2.078,2.07809,2.07703,2.0775200000000003,1013
1970-01-01 00:00:01.746081900+00:00,2.0775200000000003,2.0775200000000003,2.07646,2.07648,1127
1970-01-01 00:00:01.746082200+00:00,2.07648,2.07715,2.0764400000000003,2.0767,1374
1970-01-01 00:00:01.746082500+00:00,2.0767,2.07733,2.0765,2.07663,1834
1970-01-01 00:00:01.746082800+00:00,2.07663,2.07743,2.0756900000000003,2.07592,1799
1970-01-01 00:00:01.746083100+00:00,2.07592,2.07842,2.07589,2.07799,2239
1970-01-01 00:00:01.746083400+00:00,2.07799,2.07884,2.07791,2.0783,1314
1970-01-01 00:00:01.746083700+00:00,2.0783,2.0791500000000003,2.07792,2.07906,1297
1970-01-01 00:00:01.746084+00:00,2.07906,2.07971,2.07883,2.07961,1206
1970-01-01 00:00:01.746084300+00:00,2.07961,2.08042,2.07929,2.08017,1118
1970-01-01 00:00:01.746084600+00:00,2.08017,2.0805700000000003,2.0791500000000003,2.08046,1448
1970-01-01 00:00:01.746084900+00:00,2.08046,2.08167,2.08002,2.08167,1533
1970-01-01 00:00:01.746085200+00:00,2.08167,2.08187,2.0808,2.08147,1007
1970-01-01 00:00:01.746085500+00:00,2.08147,2.08182,2.08106,2.08172,900
